order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
1763,487,165,2,251.78,15,428.03
1764,487,114,2,485.84,0,971.68
1765,487,103,2,743.57,15,1264.07
1766,487,79,3,226.44,10,611.39
1767,487,22,1,217.25,0,217.25
1768,488,176,4,257.25,20,823.2
1769,488,82,4,775.35,5,2946.33
1770,488,189,2,54.5,0,109.0
1771,488,45,3,701.3,20,1683.12
1772,488,73,2,347.69,0,695.38
1773,489,58,1,215.72,0,215.72
1774,489,143,2,584.19,0,1168.38
1775,489,119,2,783.94,0,1567.88
1776,489,180,2,211.06,0,422.12
1777,489,103,4,743.57,10,2676.85
1778,490,31,1,369.79,15,314.32
1779,490,135,4,247.63,20,792.42
1780,490,117,4,509.26,0,2037.04
1781,490,58,2,215.72,0,431.44
1782,490,69,3,536.84,15,1368.94
1783,491,56,3,613.84,15,1565.29
1784,491,174,2,367.89,5,698.99
1785,491,47,4,697.06,20,2230.59
1786,491,38,1,340.62,0,340.62
1787,491,68,2,61.33,10,110.39
1788,492,118,1,7.82,0,7.82
1789,492,121,2,12.69,20,20.3
1790,492,83,4,328.1,15,1115.54
1791,492,55,4,391.36,15,1330.62
1792,492,109,3,245.5,0,736.5
1793,492,25,1,219.61,0,219.61
1794,493,172,1,178.98,0,178.98
1795,493,65,4,472.81,0,1891.24
1796,493,102,3,518.17,0,1554.51
1797,493,144,1,486.94,10,438.25
1798,493,46,3,610.76,0,1832.28
1799,494,182,4,503.27,0,2013.08
1800,494,67,1,58.58,0,58.58
1801,494,12,2,78.73,5,149.59
1802,495,157,3,667.81,10,1803.09
1803,495,81,4,45.22,0,180.88
1804,495,81,4,45.22,20,144.7
1805,496,49,2,302.26,0,604.52
1806,497,120,4,356.26,0,1425.04
1807,497,127,1,86.72,5,82.38
1808,497,92,4,384.05,5,1459.39
1809,497,127,1,86.72,20,69.38
1810,497,185,2,69.06,0,138.12
1811,497,90,1,589.91,0,589.91
1812,498,145,2,311.23,10,560.21
1813,498,2,2,182.45,5,346.65
1814,498,20,2,225.99,20,361.58
1815,499,175,1,427.25,5,405.89
1816,499,96,1,100.31,20,80.25
1817,499,83,2,328.1,0,656.2
1818,499,21,4,299.29,20,957.73
1819,499,182,4,503.27,5,1912.43
1820,499,161,3,381.18,10,1029.19
1821,500,84,2,692.4,0,1384.8
1822,500,13,3,678.76,0,2036.28
1823,500,15,1,104.24,10,93.82
1824,500,155,4,599.77,0,2399.08
1825,501,23,1,509.81,20,407.85
1826,501,54,2,757.82,5,1439.86
1827,501,200,4,726.01,0,2904.04
1828,501,166,2,24.42,0,48.84
1829,502,176,2,257.25,0,514.5
1830,502,171,1,551.66,20,441.33
1831,502,95,2,59.03,5,112.16
1832,503,109,1,245.5,20,196.4
1833,503,109,3,245.5,10,662.85
1834,503,48,4,408.59,15,1389.21
1835,503,110,1,535.95,0,535.95
1836,503,132,3,131.56,5,374.95
1837,504,135,1,247.63,0,247.63
1838,504,120,4,356.26,0,1425.04
1839,504,123,3,668.5,0,2005.5
1840,504,33,3,213.88,20,513.31
1841,505,20,1,225.99,10,203.39
1842,505,28,4,217.85,5,827.83
1843,505,25,4,219.61,15,746.67
1844,505,185,3,69.06,0,207.18
1845,505,66,1,567.73,20,454.18
1846,506,47,4,697.06,0,2788.24
1847,506,22,4,217.25,15,738.65
1848,507,116,3,393.38,0,1180.14
1849,507,48,2,408.59,0,817.18
1850,507,21,3,299.29,20,718.3
1851,507,173,1,44.92,5,42.67
1852,507,137,1,265.97,0,265.97
1853,507,102,1,518.17,0,518.17
1854,508,191,4,20.53,0,82.12
1855,508,159,3,525.49,15,1340.0
1856,508,173,4,44.92,20,143.74
1857,508,78,1,361.65,0,361.65
1858,508,35,1,179.36,0,179.36
1859,508,29,1,701.71,15,596.45
1860,509,167,2,490.96,5,932.82
1861,509,161,2,381.18,0,762.36
1862,510,30,2,526.07,0,1052.14
1863,511,150,2,254.56,0,509.12
1864,511,76,4,325.08,0,1300.32
1865,511,86,1,741.58,0,741.58
1866,511,162,4,72.41,5,275.16
1867,512,10,4,560.02,5,2128.08
1868,512,125,4,250.07,0,1000.28
1869,512,183,1,66.6,10,59.94
1870,513,166,4,24.42,5,92.8
1871,513,30,4,526.07,10,1893.85
1872,513,166,3,24.42,5,69.6
1873,514,121,3,12.69,5,36.17
1874,514,60,2,553.44,10,996.19
1875,515,76,4,325.08,5,1235.3
1876,515,173,3,44.92,20,107.81
1877,516,192,1,384.2,15,326.57
1878,516,124,2,122.73,0,245.46
1879,516,52,2,93.93,10,169.07
1880,516,126,1,172.01,20,137.61
1881,516,107,4,704.02,0,2816.08
1882,516,61,2,796.14,10,1433.05
1883,517,45,1,701.3,20,561.04
1884,517,17,3,463.99,5,1322.37
1885,518,67,3,58.58,20,140.59
1886,518,91,1,254.32,20,203.46
1887,518,143,3,584.19,0,1752.57
1888,518,177,1,652.93,15,554.99
1889,519,28,1,217.85,20,174.28
1890,520,53,3,195.36,0,586.08
1891,521,188,1,268.05,0,268.05
1892,521,166,3,24.42,0,73.26
1893,521,36,1,397.35,20,317.88
1894,521,52,4,93.93,5,356.93
1895,522,22,3,217.25,0,651.75
1896,522,184,4,221.01,0,884.04
1897,523,108,2,130.41,0,260.82
1898,523,110,4,535.95,5,2036.61
1899,523,118,3,7.82,0,23.46
1900,523,114,2,485.84,20,777.34
1901,523,3,1,593.83,0,593.83
1902,524,195,1,718.76,15,610.95
1903,524,165,2,251.78,10,453.2
1904,524,15,3,104.24,5,297.08
1905,524,103,3,743.57,15,1896.1
1906,525,157,2,667.81,15,1135.28
1907,525,104,4,369.34,15,1255.76
1908,525,53,4,195.36,15,664.22
1909,525,89,4,240.88,20,770.82
1910,525,51,3,481.16,0,1443.48
1911,526,33,3,213.88,0,641.64
1912,526,24,3,199.62,10,538.97
1913,526,88,2,576.13,0,1152.26
1914,526,8,3,180.25,0,540.75
1915,526,199,3,784.67,15,2000.91
1916,526,109,1,245.5,15,208.68
1917,527,32,1,201.07,20,160.86
1918,527,167,1,490.96,5,466.41
1919,527,77,1,202.68,5,192.55
1920,528,171,2,551.66,0,1103.32
1921,528,77,3,202.68,15,516.83
1922,528,184,2,221.01,15,375.72
1923,528,97,2,465.24,0,930.48
1924,528,84,2,692.4,20,1107.84
1925,528,200,3,726.01,5,2069.13
1926,529,24,1,199.62,5,189.64
1927,530,135,4,247.63,10,891.47
1928,530,144,4,486.94,20,1558.21
1929,530,68,4,61.33,15,208.52
1930,530,109,4,245.5,15,834.7
1931,530,126,4,172.01,20,550.43
1932,530,42,2,708.41,10,1275.14
1933,531,132,1,131.56,15,111.83
1934,531,55,4,391.36,5,1487.17
1935,531,9,2,648.5,10,1167.3
1936,531,95,1,59.03,10,53.13
1937,531,105,1,63.24,0,63.24
1938,531,95,3,59.03,0,177.09
1939,532,78,3,361.65,5,1030.7
1940,532,8,2,180.25,0,360.5
1941,532,151,4,720.54,0,2882.16
1942,533,126,1,172.01,0,172.01
1943,533,141,3,146.96,0,440.88
1944,533,12,4,78.73,5,299.17
1945,533,147,3,418.34,10,1129.52
1946,533,116,3,393.38,20,944.11
1947,533,97,4,465.24,20,1488.77
1948,534,163,4,508.19,20,1626.21
1949,534,116,4,393.38,0,1573.52
1950,534,187,3,175.09,0,525.27
1951,534,160,4,356.52,5,1354.78
1952,534,60,4,553.44,0,2213.76
1953,535,23,2,509.81,15,866.68
1954,535,7,3,574.24,10,1550.45
1955,535,166,1,24.42,15,20.76
1956,535,144,1,486.94,0,486.94
1957,535,159,1,525.49,10,472.94
1958,535,134,2,163.66,20,261.86
1959,536,47,1,697.06,0,697.06
1960,536,53,2,195.36,20,312.58
1961,536,181,4,225.46,0,901.84
1962,536,137,3,265.97,5,758.01
1963,536,151,1,720.54,5,684.51
1964,537,82,4,775.35,0,3101.4
1965,537,24,1,199.62,0,199.62
1966,537,139,2,545.22,0,1090.44
1967,537,37,2,126.51,0,253.02
1968,537,197,1,314.14,0,314.14
1969,538,84,2,692.4,0,1384.8
1970,538,183,1,66.6,0,66.6
1971,538,100,1,537.43,0,537.43
1972,538,37,4,126.51,0,506.04
1973,538,67,4,58.58,20,187.46
1974,539,61,4,796.14,10,2866.1
1975,539,193,4,604.01,0,2416.04
1976,539,69,1,536.84,0,536.84
1977,539,119,4,783.94,0,3135.76
1978,539,124,1,122.73,5,116.59
1979,540,173,1,44.92,0,44.92
1980,540,196,2,221.98,0,443.96
1981,540,146,4,207.5,5,788.5
1982,540,22,2,217.25,20,347.6
1983,540,37,3,126.51,10,341.58
1984,541,116,1,393.38,0,393.38
1985,541,119,3,783.94,15,1999.05
1986,541,43,1,275.44,0,275.44
1987,541,124,3,122.73,10,331.37
1988,541,65,4,472.81,0,1891.24
1989,542,190,1,724.35,0,724.35
1990,542,23,4,509.81,15,1733.35
1991,543,111,2,745.75,10,1342.35
1992,543,130,3,24.71,15,63.01
1993,543,88,3,576.13,20,1382.71
1994,544,88,2,576.13,5,1094.65
1995,544,154,3,157.51,0,472.53
1996,544,178,2,665.3,15,1131.01
1997,545,45,4,701.3,10,2524.68
1998,545,179,4,718.28,20,2298.5
1999,545,101,1,216.16,20,172.93
2000,545,167,1,490.96,10,441.86
2001,545,8,4,180.25,15,612.85
2002,545,32,3,201.07,20,482.57
2003,546,3,1,593.83,5,564.14
2004,546,95,2,59.03,5,112.16
2005,546,3,2,593.83,15,1009.51
2006,546,6,3,483.6,15,1233.18
2007,546,182,3,503.27,0,1509.81
2008,546,24,3,199.62,20,479.09
2009,547,72,4,156.38,15,531.69
2010,548,102,1,518.17,20,414.54
2011,548,72,4,156.38,0,625.52
2012,548,142,2,91.18,15,155.01
2013,548,190,2,724.35,0,1448.7
2014,548,151,2,720.54,15,1224.92
2015,548,17,2,463.99,0,927.98
2016,549,50,1,763.03,15,648.58
2017,549,174,3,367.89,15,938.12
2018,549,144,4,486.94,0,1947.76
2019,550,111,4,745.75,0,2983.0
2020,550,32,4,201.07,5,764.07
2021,550,93,1,50.22,15,42.69
2022,551,2,4,182.45,0,729.8
2023,551,86,1,741.58,10,667.42
2024,551,7,2,574.24,15,976.21
2025,552,80,1,357.29,15,303.7
2026,552,161,1,381.18,0,381.18
2027,552,123,4,668.5,20,2139.2
2028,553,28,4,217.85,0,871.4
2029,553,88,1,576.13,20,460.9
2030,554,113,1,444.81,15,378.09
2031,554,115,1,551.56,0,551.56
2032,554,16,1,443.87,5,421.68
2033,554,81,1,45.22,20,36.18
2034,554,33,1,213.88,20,171.1
2035,555,27,1,658.33,10,592.5
2036,556,60,1,553.44,5,525.77
2037,556,99,4,420.61,20,1345.95
2038,556,110,1,535.95,0,535.95
2039,556,167,1,490.96,5,466.41
2040,557,153,1,559.28,10,503.35
2041,558,91,4,254.32,5,966.42
2042,558,186,4,309.51,0,1238.04
2043,558,63,2,202.08,20,323.33
2044,559,167,3,490.96,0,1472.88
2045,559,150,2,254.56,0,509.12
2046,559,121,3,12.69,10,34.26
2047,559,88,3,576.13,0,1728.39
2048,559,3,2,593.83,0,1187.66
2049,560,52,2,93.93,20,150.29
2050,560,18,3,530.7,0,1592.1
2051,561,178,3,665.3,20,1596.72
2052,561,149,3,347.88,10,939.28
2053,561,77,4,202.68,0,810.72
2054,561,42,1,708.41,5,672.99
2055,561,11,4,128.61,0,514.44
2056,562,55,2,391.36,5,743.58
2057,562,189,3,54.5,20,130.8
2058,562,190,4,724.35,0,2897.4
2059,562,103,2,743.57,20,1189.71
2060,562,2,3,182.45,0,547.35
2061,563,113,2,444.81,15,756.18
2062,563,150,3,254.56,0,763.68
2063,563,8,2,180.25,0,360.5
2064,564,142,2,91.18,0,182.36
2065,564,51,1,481.16,0,481.16
2066,564,68,1,61.33,0,61.33
2067,565,87,2,341.29,0,682.58
2068,566,160,4,356.52,15,1212.17
2069,566,17,1,463.99,0,463.99
2070,566,34,2,718.77,0,1437.54
2071,566,137,4,265.97,15,904.3
2072,566,96,3,100.31,10,270.84
2073,567,49,3,302.26,20,725.42
2074,567,39,3,308.39,0,925.17
2075,567,14,3,646.67,20,1552.01
2076,567,33,4,213.88,0,855.52
2077,567,187,1,175.09,20,140.07
2078,568,100,3,537.43,5,1531.68
2079,568,133,4,698.37,0,2793.48
2080,568,83,3,328.1,10,885.87
2081,568,178,4,665.3,15,2262.02
2082,568,127,4,86.72,0,346.88
2083,569,57,2,382.85,5,727.41
2084,569,61,4,796.14,0,3184.56
2085,570,66,1,567.73,0,567.73
2086,570,193,1,604.01,0,604.01
2087,570,114,3,485.84,0,1457.52
2088,571,116,4,393.38,5,1494.84
2089,571,105,3,63.24,20,151.78
2090,571,128,3,779.2,0,2337.6
2091,571,98,1,70.18,0,70.18
2092,572,76,1,325.08,20,260.06
2093,573,10,2,560.02,0,1120.04
2094,573,51,3,481.16,0,1443.48
2095,573,78,3,361.65,0,1084.95
2096,574,3,3,593.83,0,1781.49
2097,574,89,4,240.88,5,915.34
2098,574,149,1,347.88,5,330.49
2099,575,192,2,384.2,5,729.98
2100,575,60,4,553.44,15,1881.7
2101,575,119,3,783.94,20,1881.46
2102,575,22,3,217.25,20,521.4
2103,575,49,4,302.26,20,967.23
2104,575,179,4,718.28,0,2873.12
2105,576,33,3,213.88,15,545.39
2106,576,3,4,593.83,20,1900.26
2107,576,169,3,576.09,0,1728.27
2108,576,58,4,215.72,5,819.74
2109,576,176,4,257.25,20,823.2
2110,577,9,2,648.5,0,1297.0
2111,577,85,4,306.28,5,1163.86
2112,577,53,4,195.36,0,781.44
2113,577,137,4,265.97,0,1063.88
2114,577,122,1,723.62,0,723.62
2115,578,44,1,130.74,15,111.13
2116,579,48,2,408.59,0,817.18
2117,580,18,4,530.7,0,2122.8
2118,580,95,1,59.03,0,59.03
2119,580,84,4,692.4,5,2631.12
2120,580,41,1,545.83,0,545.83
2121,580,138,4,284.16,5,1079.81
2122,581,80,4,357.29,20,1143.33
2123,581,182,4,503.27,0,2013.08
2124,582,176,4,257.25,0,1029.0
2125,582,52,1,93.93,0,93.93
2126,582,115,1,551.56,20,441.25
2127,582,103,2,743.57,10,1338.43
2128,582,85,4,306.28,5,1163.86
2129,582,119,1,783.94,15,666.35
2130,583,77,4,202.68,10,729.65
2131,583,45,4,701.3,0,2805.2
2132,583,46,4,610.76,5,2320.89
2133,583,99,2,420.61,15,715.04
2134,583,146,1,207.5,5,197.12
2135,583,179,1,718.28,0,718.28
2136,584,179,2,718.28,5,1364.73
2137,585,194,1,599.27,10,539.34
2138,586,12,4,78.73,0,314.92
2139,586,19,4,684.98,5,2602.92
2140,586,88,4,576.13,20,1843.62
2141,586,50,4,763.03,0,3052.12
2142,586,3,3,593.83,0,1781.49
2143,587,125,4,250.07,0,1000.28
2144,587,22,2,217.25,15,369.33
2145,587,113,2,444.81,5,845.14
2146,587,72,2,156.38,0,312.76
2147,588,190,4,724.35,0,2897.4
2148,588,20,1,225.99,15,192.09
2149,588,70,2,110.19,5,209.36
2150,588,92,2,384.05,0,768.1
2151,588,183,1,66.6,15,56.61
2152,589,134,1,163.66,5,155.48
2153,589,177,3,652.93,5,1860.85
2154,589,14,1,646.67,0,646.67
2155,589,198,4,136.21,20,435.87
2156,589,52,2,93.93,0,187.86
2157,589,62,2,720.19,0,1440.38
2158,590,175,1,427.25,0,427.25
2159,590,25,2,219.61,15,373.34
2160,591,83,2,328.1,10,590.58
2161,591,54,4,757.82,5,2879.72
2162,591,31,2,369.79,0,739.58
2163,592,81,1,45.22,5,42.96
2164,592,55,4,391.36,0,1565.44
2165,592,17,3,463.99,15,1183.17
2166,592,160,3,356.52,0,1069.56
2167,592,18,2,530.7,5,1008.33
2168,592,78,4,361.65,0,1446.6
2169,593,154,3,157.51,15,401.65
2170,594,163,3,508.19,20,1219.66
2171,594,171,4,551.66,0,2206.64
2172,595,164,2,655.65,10,1180.17
2173,595,151,1,720.54,0,720.54
2174,595,6,1,483.6,0,483.6
2175,595,61,4,796.14,20,2547.65
2176,595,63,1,202.08,0,202.08
2177,596,53,1,195.36,0,195.36
2178,596,186,4,309.51,15,1052.33
2179,596,85,2,306.28,0,612.56
2180,596,82,1,775.35,10,697.81
2181,597,85,3,306.28,0,918.84
2182,597,53,1,195.36,15,166.06
2183,597,64,2,21.72,10,39.1
2184,597,98,3,70.18,0,210.54
2185,597,114,1,485.84,0,485.84
2186,597,126,1,172.01,0,172.01
2187,598,152,2,535.18,0,1070.36
2188,598,130,1,24.71,5,23.47
2189,599,109,2,245.5,10,441.9
2190,599,64,3,21.72,0,65.16
2191,600,21,3,299.29,5,852.98
2192,600,97,2,465.24,5,883.96
2193,600,113,4,444.81,10,1601.32
2194,600,157,4,667.81,20,2136.99
2195,601,22,3,217.25,10,586.58
2196,601,138,2,284.16,10,511.49
2197,601,187,2,175.09,0,350.18
2198,601,98,4,70.18,0,280.72
2199,602,86,2,741.58,15,1260.69
2200,603,187,3,175.09,5,499.01
2201,603,104,4,369.34,5,1403.49
2202,603,191,3,20.53,5,58.51
2203,603,126,3,172.01,15,438.63
2204,603,151,1,720.54,5,684.51
2205,604,50,4,763.03,0,3052.12
2206,604,198,3,136.21,10,367.77
2207,605,167,4,490.96,5,1865.65
2208,606,162,1,72.41,15,61.55
2209,606,171,2,551.66,0,1103.32
2210,606,155,4,599.77,15,2039.22
2211,607,42,1,708.41,0,708.41
2212,607,198,1,136.21,15,115.78
2213,607,183,4,66.6,5,253.08
2214,607,181,1,225.46,10,202.91
2215,607,49,4,302.26,0,1209.04
2216,607,110,3,535.95,15,1366.67
2217,608,79,4,226.44,20,724.61
2218,608,187,1,175.09,0,175.09
2219,608,163,3,508.19,20,1219.66
2220,608,37,3,126.51,15,322.6
2221,608,54,4,757.82,15,2576.59
2222,609,199,4,784.67,10,2824.81
2223,610,96,2,100.31,15,170.53
2224,610,35,2,179.36,5,340.78
2225,611,48,2,408.59,0,817.18
2226,611,192,2,384.2,20,614.72
2227,612,28,2,217.85,0,435.7
2228,612,76,1,325.08,5,308.83
2229,612,32,3,201.07,0,603.21
2230,612,88,1,576.13,10,518.52
2231,612,61,4,796.14,5,3025.33
2232,613,171,1,551.66,0,551.66
2233,614,125,4,250.07,20,800.22
2234,614,87,4,341.29,0,1365.16
2235,614,95,3,59.03,0,177.09
2236,615,15,3,104.24,20,250.18
2237,615,85,1,306.28,0,306.28
2238,615,117,4,509.26,15,1731.48
2239,615,36,1,397.35,10,357.61
2240,615,32,3,201.07,15,512.73
2241,616,132,4,131.56,15,447.3
2242,616,49,1,302.26,15,256.92
2243,616,83,1,328.1,15,278.88
2244,616,93,1,50.22,20,40.18
2245,617,103,1,743.57,0,743.57
2246,617,110,4,535.95,15,1822.23
2247,617,180,1,211.06,15,179.4
2248,617,99,3,420.61,10,1135.65
2249,618,130,1,24.71,0,24.71
2250,618,128,1,779.2,0,779.2
2251,618,173,4,44.92,0,179.68
2252,618,115,1,551.56,5,523.98
2253,618,170,2,322.72,0,645.44
2254,618,55,2,391.36,20,626.18
2255,619,8,2,180.25,0,360.5
2256,619,99,3,420.61,0,1261.83
2257,619,185,3,69.06,15,176.1
2258,619,122,1,723.62,15,615.08
2259,619,35,4,179.36,0,717.44
2260,619,178,3,665.3,20,1596.72
2261,620,97,4,465.24,15,1581.82
2262,620,165,4,251.78,20,805.7
2263,620,60,2,553.44,0,1106.88
2264,621,152,2,535.18,15,909.81
2265,621,30,3,526.07,0,1578.21
2266,621,81,4,45.22,10,162.79
2267,621,189,1,54.5,0,54.5
2268,621,16,2,443.87,20,710.19
2269,621,100,4,537.43,0,2149.72
2270,622,152,2,535.18,0,1070.36
2271,622,102,1,518.17,10,466.35
2272,622,118,3,7.82,0,23.46
2273,622,76,2,325.08,5,617.65
2274,622,175,4,427.25,0,1709.0
2275,623,9,3,648.5,0,1945.5
2276,623,129,1,692.36,0,692.36
2277,623,181,4,225.46,15,766.56
2278,623,56,4,613.84,0,2455.36
2279,623,181,4,225.46,0,901.84
2280,623,86,2,741.58,20,1186.53
2281,624,125,4,250.07,0,1000.28
2282,624,169,2,576.09,0,1152.18
2283,625,194,4,599.27,5,2277.23
2284,625,19,3,684.98,0,2054.94
2285,625,179,2,718.28,15,1221.08
2286,626,14,3,646.67,5,1843.01
2287,626,168,2,334.48,10,602.06
2288,626,36,4,397.35,15,1350.99
2289,626,124,3,122.73,0,368.19
2290,626,54,2,757.82,20,1212.51
2291,627,27,2,658.33,5,1250.83
2292,627,110,2,535.95,0,1071.9
2293,627,25,3,219.61,5,625.89
2294,627,46,1,610.76,0,610.76
2295,627,132,3,131.56,10,355.21
2296,628,9,1,648.5,0,648.5
2297,628,102,4,518.17,0,2072.68
2298,629,172,1,178.98,20,143.18
2299,629,119,4,783.94,0,3135.76
2300,629,162,4,72.41,0,289.64
2301,629,3,1,593.83,0,593.83
2302,629,22,1,217.25,5,206.39
2303,629,165,2,251.78,0,503.56
2304,630,25,2,219.61,5,417.26
2305,630,124,4,122.73,0,490.92
2306,630,147,2,418.34,0,836.68
2307,630,84,1,692.4,15,588.54
2308,630,138,2,284.16,5,539.9
2309,630,180,1,211.06,5,200.51
2310,631,150,1,254.56,20,203.65
2311,631,193,2,604.01,15,1026.82
2312,631,31,2,369.79,20,591.66
2313,631,154,2,157.51,0,315.02
2314,631,143,4,584.19,20,1869.41
2315,632,42,1,708.41,10,637.57
2316,632,66,1,567.73,0,567.73
2317,632,32,3,201.07,0,603.21
2318,632,140,2,751.69,5,1428.21
2319,632,169,1,576.09,0,576.09
2320,632,77,1,202.68,10,182.41
2321,633,178,3,665.3,10,1796.31
2322,633,91,2,254.32,15,432.34
2323,633,26,1,549.27,0,549.27
2324,633,10,2,560.02,0,1120.04
2325,634,152,3,535.18,0,1605.54
2326,634,33,4,213.88,0,855.52
2327,635,103,4,743.57,0,2974.28
2328,635,66,4,567.73,15,1930.28
2329,636,163,2,508.19,15,863.92
2330,636,96,2,100.31,5,190.59
2331,636,40,3,204.87,20,491.69
2332,637,32,1,201.07,15,170.91
2333,637,141,4,146.96,0,587.84
2334,637,85,1,306.28,0,306.28
2335,638,71,1,380.77,0,380.77
2336,638,97,2,465.24,5,883.96
2337,639,151,4,720.54,0,2882.16
2338,639,136,3,23.81,15,60.72
2339,639,147,3,418.34,10,1129.52
2340,640,47,3,697.06,20,1672.94
2341,640,190,4,724.35,5,2752.53
2342,640,152,2,535.18,0,1070.36
2343,640,3,2,593.83,15,1009.51
2344,641,186,3,309.51,15,789.25
2345,642,113,3,444.81,20,1067.54
2346,642,120,3,356.26,0,1068.78
2347,643,79,4,226.44,20,724.61
2348,644,62,1,720.19,0,720.19
2349,644,148,1,576.95,0,576.95
2350,644,191,3,20.53,10,55.43
2351,644,127,1,86.72,5,82.38
2352,644,174,2,367.89,5,698.99
2353,644,128,1,779.2,5,740.24
2354,645,180,3,211.06,0,633.18
2355,645,190,1,724.35,10,651.91
2356,645,115,2,551.56,15,937.65
2357,645,196,2,221.98,0,443.96
2358,646,109,4,245.5,5,932.9
2359,647,139,1,545.22,0,545.22
2360,647,77,4,202.68,0,810.72
2361,648,56,3,613.84,15,1565.29
2362,648,132,1,131.56,5,124.98
2363,648,159,4,525.49,0,2101.96
2364,648,92,1,384.05,10,345.64
2365,649,185,2,69.06,5,131.21
2366,649,91,1,254.32,0,254.32
2367,649,111,4,745.75,0,2983.0
2368,650,2,2,182.45,20,291.92
2369,650,169,3,576.09,0,1728.27
2370,650,121,4,12.69,0,50.76
2371,650,77,3,202.68,5,577.64
2372,651,113,2,444.81,0,889.62
2373,651,91,4,254.32,0,1017.28
2374,651,92,2,384.05,0,768.1
2375,651,49,3,302.26,0,906.78
2376,651,35,4,179.36,5,681.57
2377,651,191,3,20.53,0,61.59
2378,652,31,4,369.79,5,1405.2
2379,652,141,4,146.96,20,470.27
2380,652,175,2,427.25,0,854.5
2381,653,6,2,483.6,0,967.2
2382,654,88,4,576.13,10,2074.07
2383,654,189,1,54.5,5,51.77
2384,654,123,3,668.5,0,2005.5
2385,654,125,1,250.07,20,200.06
2386,654,110,2,535.95,10,964.71
2387,654,40,2,204.87,0,409.74
2388,655,171,4,551.66,0,2206.64
2389,655,122,1,723.62,15,615.08
2390,656,162,2,72.41,0,144.82
2391,656,31,2,369.79,5,702.6
2392,656,10,3,560.02,0,1680.06
2393,656,38,4,340.62,0,1362.48
2394,656,158,2,172.1,0,344.2
2395,657,60,2,553.44,0,1106.88
2396,657,110,4,535.95,0,2143.8
2397,657,131,4,642.78,15,2185.45
2398,657,14,3,646.67,0,1940.01
2399,657,69,3,536.84,0,1610.52
2400,657,90,4,589.91,0,2359.64
2401,658,170,3,322.72,0,968.16
2402,659,65,4,472.81,0,1891.24
2403,659,86,3,741.58,0,2224.74
2404,660,85,3,306.28,15,781.01
2405,660,93,3,50.22,0,150.66
2406,661,34,1,718.77,0,718.77
2407,662,26,1,549.27,10,494.34
2408,662,159,3,525.49,0,1576.47
2409,662,186,4,309.51,20,990.43
2410,662,52,2,93.93,0,187.86
2411,663,89,3,240.88,5,686.51
2412,663,162,1,72.41,5,68.79
2413,663,18,4,530.7,5,2016.66
2414,663,135,1,247.63,0,247.63
2415,663,154,3,157.51,15,401.65
2416,664,49,4,302.26,5,1148.59
2417,664,176,1,257.25,0,257.25
2418,664,113,4,444.81,10,1601.32
2419,664,200,4,726.01,5,2758.84
2420,664,156,3,457.44,0,1372.32
2421,664,48,1,408.59,0,408.59
2422,665,117,3,509.26,0,1527.78
2423,665,57,3,382.85,15,976.27
2424,665,69,1,536.84,0,536.84
2425,665,58,1,215.72,10,194.15
2426,665,61,3,796.14,0,2388.42
2427,666,165,2,251.78,20,402.85
2428,667,155,3,599.77,0,1799.31
2429,667,22,3,217.25,15,553.99
2430,667,35,4,179.36,10,645.7
2431,667,76,3,325.08,0,975.24
2432,667,161,1,381.18,20,304.94
2433,667,92,2,384.05,15,652.88
2434,668,28,4,217.85,15,740.69
2435,668,66,2,567.73,20,908.37
2436,668,114,2,485.84,0,971.68
2437,668,69,2,536.84,10,966.31
2438,668,162,4,72.41,0,289.64
2439,669,24,4,199.62,0,798.48
2440,669,118,2,7.82,20,12.51
2441,669,46,2,610.76,10,1099.37
2442,669,126,2,172.01,15,292.42
2443,670,176,2,257.25,0,514.5
2444,670,37,1,126.51,5,120.18
2445,670,63,4,202.08,15,687.07
2446,670,104,1,369.34,15,313.94
2447,671,6,1,483.6,20,386.88
2448,671,4,1,474.44,0,474.44
2449,671,64,1,21.72,0,21.72
2450,671,37,1,126.51,20,101.21
2451,672,182,1,503.27,0,503.27
2452,672,36,4,397.35,20,1271.52
2453,672,145,4,311.23,20,995.94
2454,673,140,3,751.69,15,1916.81
2455,674,27,4,658.33,0,2633.32
2456,674,1,2,93.51,0,187.02
2457,674,59,4,771.67,5,2932.35
2458,675,99,1,420.61,5,399.58
2459,675,44,1,130.74,0,130.74
2460,675,27,3,658.33,0,1974.99
2461,675,20,3,225.99,0,677.97
2462,675,93,1,50.22,0,50.22
2463,675,155,2,599.77,0,1199.54
2464,676,39,3,308.39,10,832.65
2465,676,74,3,376.28,0,1128.84
2466,676,70,4,110.19,15,374.65
2467,676,95,3,59.03,20,141.67
2468,677,200,2,726.01,0,1452.02
2469,677,38,4,340.62,5,1294.36
2470,678,187,3,175.09,0,525.27
2471,678,24,3,199.62,0,598.86
2472,678,47,4,697.06,0,2788.24
2473,678,82,4,775.35,5,2946.33
2474,679,36,2,397.35,5,754.96
2475,679,108,4,130.41,10,469.48
2476,679,137,4,265.97,10,957.49
2477,680,108,2,130.41,15,221.7
2478,680,23,2,509.81,0,1019.62
2479,680,1,2,93.51,20,149.62
2480,680,5,3,79.49,10,214.62
2481,680,122,2,723.62,0,1447.24
2482,680,16,3,443.87,0,1331.61
2483,681,108,2,130.41,0,260.82
